mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Trill:trill
87	85	255	255	0.125	1/2	1/2	Chord	3/4	1	1	1/32		1/32	1	1776								145	
87	85	2041/8	2041/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32		1/32	1	1777								145	
87	85	1021/4	1021/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32		1/32	1	1778								145	
87	85	2043/8	2043/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32		1/32	1	1779								145	
87	85	511/2	511/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32		1/32	1	1780								145	
87	85	2045/8	2045/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32		1/32	1	1781								145	
87	85	1023/4	1023/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	1782								145	
87	85	2047/8	2047/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	1783									
87	85	253	253	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1784									
87	85	507/2	507/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1785								146	
87	85	254	254	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1786									
87	85	255	255	0.0	1/2	1/2	Dynamic	3/4	2	1	0					f								
87	85	255	255	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1787									
87	85	507/2	507/2	1.0	1/8	1/8	Chord	3/4	2	2	1/4		1/4	1	1788									
88	86	256	256	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	1789								147	
88	86	258	258	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1790									
88	86	256	256	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1791									
88	86	257	257	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1792									
88	86	258	258	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1793									
