mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	slur	Trill:trill
155	153	913/2	3.0	0	0	Chord	6/8	1	1	3/4			1/2	3/2	1848							
155	153	915/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1849						106	
155	153	458	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1850						106	
155	153	459	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1851							
156	154	919/2	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	1852							
156	154	461	0.0	3/8	3/8	Chord	6/8	1	1	0	grace16		1/16	1	1853							
156	154	461	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1854							
156	154	923/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	1855		articStaccatoAbove					
156	154	462	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1856		articStaccatoAbove					
156	154	919/2	1.5	0	0	Chord	6/8	1	2	3/8			1/4	3/2	1857							
156	154	461	1.5	3/8	3/8	Chord	6/8	1	2	3/8			1/4	3/2	1858							
156	154	919/2	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	1859							
156	154	461	1.5	3/8	3/8	Chord	6/8	2	1	3/8			1/4	3/2	1860							
156	154	919/2	3.0	0	0	Chord	6/8	2	2	3/4			1/2	3/2	1861							
157	155	925/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1862							
157	155	927/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1863							
157	155	1855/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1864							
157	155	464	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	1865							
157	155	1857/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	1866							
157	155	929/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1867							
157	155	1859/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1868							
157	155	465	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1869							
157	155	1861/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1870							
157	155	925/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1871						107	
157	155	463	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	1872						107	
157	155	927/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1873							
157	155	464	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1874						108	
157	155	929/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1875						108	
157	155	465	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1876							
158	156	931/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	1877							
158	156	1863/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1878							
158	156	466	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1879							
158	156	1865/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1880							
158	156	933/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1881							
158	156	1867/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1882							
158	156	467	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	1883							
158	156	1869/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	1884							
158	156	935/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1885							
158	156	1871/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1886							
158	156	468	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1887							
158	156	1873/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1888							
158	156	931/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1889						109	
158	156	466	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	1890						109	
158	156	933/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1891							
158	156	467	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1892						110	
158	156	935/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1893						110	
158	156	468	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1894							
159	157	937/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1895							
159	157	939/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1896							
159	157	1879/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1897							
159	157	470	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	1898							
159	157	1881/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	1899							
159	157	941/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1900							
159	157	1883/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1901							
159	157	471	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1902							
159	157	1885/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1903							
159	157	937/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1904						111	
159	157	469	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	1905						111	
159	157	939/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1906							
159	157	470	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1907						112	
159	157	941/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1908						112	
159	157	471	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1909							
160	158	943/2	0.25	0	0	Chord	6/8	1	1	1/16			1/16	1	1910							
160	158	1887/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	1911							
160	158	472	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1912							
160	158	1889/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1913							
160	158	945/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	1914							
160	158	1891/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	1915							
160	158	473	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	1916							
160	158	1893/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	1917							
160	158	947/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1918							
160	158	1895/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1919							
160	158	474	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	1920							
160	158	1897/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1921							
160	158	943/2	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	1922						113	
160	158	472	0.5	1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	1923						113	
160	158	945/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1924							
160	158	473	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1925						114	
160	158	947/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1926						114	
160	158	474	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1927							
161	159	949/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1928						115	
161	159	475	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1929						115	
161	159	951/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1930						115	
161	159	476	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1931						115	
161	159	953/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	1932						115	
161	159	477	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1933							
161	159	949/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	1934							
161	159	951/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1935							
161	159	476	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1936							
161	159	477	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1937							
161	159	949/2	1.5	0	0	Chord	6/8	2	2	3/8			1/4	3/2	1938							
161	159	476	1.5	3/8	3/8	Chord	6/8	2	2	3/8			1/4	3/2	1939							
162	160	955/2	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	1940							
162	160	955/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	1941							
