mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	slur	Trill:trill	crescendo_line
116	114	1815/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1812							
116	114	454	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1813							
116	114	1817/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1814							
116	114	909/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1815							
116	114	1819/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1816							
116	114	455	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1817							
116	114	1821/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1818							
116	114	911/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1819							
116	114	1823/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1820							
116	114	456	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1821							
116	114	1825/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1822							
116	114	913/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1823							
116	114	1827/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1824							
116	114	453	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1825					234		
116	114	454	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1826					234		
116	114	455	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1827					234		
116	114	456	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1828							
117	115	457	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1829		articStaccatoAbove					
117	115	915/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1830		articStaccatoAbove					
117	115	917/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1831							
117	115	459	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1832					235		
117	115	919/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1833							
117	115	460	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1834		articStaccatoAbove					
117	115	921/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1835		articStaccatoAbove					
117	115	457	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	1836					236		
117	115	915/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1837					236		
117	115	458	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1838					236		
117	115	917/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1839					236		
117	115	459	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	1840					236		
117	115	919/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	1841					236		
117	115	460	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	1842					236		
117	115	921/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1843							
118	116	461	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	1844							
118	116	1845/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1845							
118	116	923/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1846							
118	116	1847/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1847							
118	116	462	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1848							
118	116	1849/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1849							
118	116	925/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1850							
118	116	1851/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1851							
118	116	463	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1852							
118	116	1853/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1853							
118	116	927/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1854							
118	116	1855/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1855							
118	116	464	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1856							
118	116	1857/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1857							
118	116	929/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1858							
118	116	1859/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1859							
118	116	461	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1860					237		
118	116	462	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1861					237		
118	116	463	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1862					237		
118	116	464	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1863							
119	117	465	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1864		articStaccatoAbove					
119	117	931/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1865		articStaccatoAbove					
119	117	933/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1866		ornamentTrill					
119	117	467	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1867					238		
119	117	935/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1868							
119	117	468	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1869		articStaccatoAbove					
119	117	937/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1870		articStaccatoAbove					
119	117	465	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	1871							
119	117	1861/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	1872							
119	117	931/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	1873							
119	117	1863/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	1874							
119	117	466	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	1875							
119	117	1865/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	1876							
119	117	933/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	1877							
119	117	1867/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	1878							
119	117	467	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	1879							
119	117	1869/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	1880							
119	117	935/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	1881							
119	117	1871/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	1882							
119	117	468	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	1883							
119	117	1873/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	1884							
119	117	937/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	1885							
119	117	1875/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	1886							
120	118	469	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	1887							
120	118	1877/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1888							
120	118	939/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1889							
120	118	1879/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1890							
120	118	470	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1891							
120	118	1881/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1892							
120	118	941/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1893							
120	118	1883/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1894							
120	118	469	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1895							
120	118	471	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1896							
121	119	473	1.5	0	0	Chord	4/4	1	1	3/8			1/4	3/2	1897					239		
121	119	949/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1898					239		
121	119	1899/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1899					239		
121	119	475	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1900							
121	119	951/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1901		articStaccatoBelow					
121	119	476	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1902		articStaccatoBelow					
121	119	953/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1903		articStaccatoBelow					
121	119	473	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	1904							
122	120	477	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1905					240		
122	120	955/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1906							
122	120	478	1.5	1/4	1/4	Chord	4/4	1	1	3/8			1/4	3/2	1907					241		
122	120	959/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1908							
122	120	480	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1909					242		
122	120	961/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1910							
122	120	478	2.0	1/4	1/4	Chord	4/4	2	1	1/2			1/2	1	1911					243		
122	120	480	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1912							
123	121	481	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1913					244		
123	121	963/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4			1/4	1	1914					244		
123	121	965/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1915							
123	121	483	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1916					245		
123	121	967/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4			1/4	1	1917					245		
123	121	969/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1918							
123	121	481	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1919					246		
123	121	482	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1920							
123	121	483	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1921					247		
123	121	484	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1922							
124	122	485	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1923					248		
124	122	486	0.75	1/4	1/4	Chord	4/4	1	1	3/16			1/8	3/2	1924		ornamentTrill			248		
124	122	1947/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32			1/32	1	1925					248		
124	122	3895/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32			1/32	1	1926							
124	122	487	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1927		articStaccatoBelow					
124	122	975/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1928					249		
124	122	488	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1929					249		
124	122	977/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1930							
124	122	485	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1931					250		
124	122	486	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1932					250		
124	122	487	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1933							
125	123	489	0.0	0	0	Chord	4/4	1	1	0	grace16		1/8	1	1934							
125	123	489	1.5	0	0	Chord	4/4	1	1	3/8			1/4	3/2	1935					251		
125	123	981/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1936					251		
125	123	1963/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1937					251		
125	123	491	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1938					251		
125	123	983/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1939					251		
125	123	492	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1940					251		
125	123	985/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1941							
125	123	979/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1942					252		
125	123	490	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1943					252		
125	123	981/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1944							
125	123	491	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1945							
126	124	493	0.0	0	0	Chord	4/4	1	1	0	appoggiatura		1/8	1	1946							
126	124	493	1.5	0	0	Chord	4/4	1	1	3/8			1/4	3/2	1947					253		
126	124	989/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1948					253		
126	124	1979/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1949					253		
126	124	495	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1950					253		
126	124	991/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1951					253		
126	124	496	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1952					253		
126	124	993/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1953							
126	124	987/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	1954					254		
126	124	494	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	1955					254		
126	124	989/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1956							
126	124	495	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1957							
127	125	497	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1958					255		
127	125	995/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4			1/4	1	1959					255		
127	125	997/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1960							
127	125	499	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1961					256		
127	125	999/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4			1/4	1	1962					256		
127	125	1001/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1963							
127	125	497	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1964					257		
127	125	498	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1965							
127	125	499	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1966					258		
127	125	500	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	1967							
128	126	501	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	1968					259		
128	126	2005/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1969					259		
128	126	1003/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1970					259		
128	126	2007/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1971					259		
128	126	502	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1972					259		
128	126	2009/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1973					259		
128	126	1005/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1974					259		
128	126	2011/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1975							
128	126	503	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1976							
128	126	501	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1977							
128	126	503	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	1978					260		
128	126	2013/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	1979					260		
128	126	1007/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	1980					260		
128	126	2015/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	1981					260		
128	126	504	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	1982					260		
128	126	2017/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	1983					260		
128	126	1009/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	1984					260		
128	126	2019/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	1985							
129	127	505	1.5	0	0	Chord	4/4	1	1	3/8			1/4	3/2	1986					261		
129	127	1013/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1987					261		
129	127	2027/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1988					261		
129	127	507	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1989							
129	127	1015/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1990		articStaccatoAbove					
129	127	508	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1991		articStaccatoAbove					
129	127	1017/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1992		articStaccatoAbove					
129	127	505	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1993							
129	127	506	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1994							
130	128	509	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1995					262		
130	128	1019/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1996							
130	128	510	1.5	1/4	1/4	Chord	4/4	1	1	3/8			1/4	3/2	1997					263		
130	128	1023/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1998							
130	128	512	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1999					264		
130	128	1025/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	2000							
130	128	510	2.0	1/4	1/4	Chord	4/4	2	1	1/2			1/2	1	2001					265		
130	128	512	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	2002							
131	129	513	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	2003							
131	129	1027/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	2004					266		
131	129	514	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	2005							
131	129	1029/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	2006							
131	129	515	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	2007							
131	129	1031/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	2008					267		
131	129	516	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	2009							
131	129	1033/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	2010							
131	129	513	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	2011					268		
131	129	514	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	2012							
131	129	515	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	2013					269		
131	129	516	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	2014							
132	130	517	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	2015					270		
132	130	518	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	2016					270		
132	130	1037/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	2017							
132	130	519	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	2018		articStaccatoAbove					
132	130	1039/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	2019					271		
132	130	520	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	2020					271		
132	130	1041/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	2021							
132	130	517	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	2022					272		
132	130	518	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	2023							
132	130	519	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	2024							
133	131	521	1.5	0	0	Chord	4/4	1	1	3/8			1/4	3/2	2025							
133	131	1045/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	2026							
133	131	2091/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	2027							
133	131	523	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	2028							
133	131	2093/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	2029							
133	131	1047/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	2030							
133	131	2095/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	2031							
133	131	524	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	2032							
133	131	2097/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	2033							
133	131	1049/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	2034							
133	131	2099/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	2035							
133	131	1043/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	2036					273		
133	131	522	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	2037							
133	131	1045/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	2038		articStaccatoAbove					
133	131	523	0.5	1/2	1/2	Chord	4/4	2	1	1/8			1/8	1	2039		articStaccatoAbove					
133	131	1047/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8			1/8	1	2040							
133	131	524	0.5	3/4	3/4	Chord	4/4	2	1	1/8			1/8	1	2041					274		
133	131	1049/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	2042							
134	132	525	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	2043							
134	132	2101/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	2044							
134	132	1051/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	2045							
134	132	2103/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	2046							
134	132	526	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	2047							
134	132	2105/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	2048							
134	132	1053/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	2049							
134	132	2107/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	2050							
134	132	527	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	2051							
134	132	2109/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	2052							
134	132	1055/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	2053							
134	132	2111/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	2054							
134	132	528	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	2055							
134	132	2113/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	2056							
134	132	1057/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	2057							
134	132	2115/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	2058							
134	132	525	0.5	0	0	Chord	4/4	2	1	1/8			1/8	1	2059							
134	132	1051/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8			1/8	1	2060							
134	132	526	0.5	1/4	1/4	Chord	4/4	2	1	1/8			1/8	1	2061							
134	132	1053/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	2062							
134	132	527	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	2063							
134	132	528	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	2064							
135	133	529	0.0	0	0	Chord	4/4	1	1	0	grace16		1/16	1	2065							
135	133	529	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	2066							
135	133	1059/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	2067							
135	133	2119/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	2068							
135	133	530	0.0	1/4	1/4	Chord	4/4	1	1	0	grace16		1/16	1	2069							
135	133	530	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	2070							
135	133	1061/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	2071							
135	133	2123/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	2072							
135	133	531	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	2073							
135	133	532	0.75	3/4	3/4	Chord	4/4	1	1	3/16			1/8	3/2	2074		ornamentTrill					
135	133	2131/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32			1/32	1	2075							
135	133	4263/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32			1/32	1	2076							
135	133	532	1.0	3/4	3/4	Chord	4/4	1	2	1/4			1/4	1	2077							
135	133	529	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	2078							
135	133	530	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	2079							
135	133	531	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	2080							
135	133	532	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	2081							
136	134	533	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	2082							
136	134	533	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	2083							
136	134	2133/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	2084							
136	134	1067/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	2085							
136	134	2135/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	2086							
136	134	534	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	2087							
136	134	2137/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	2088							
136	134	1069/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	2089							
136	134	2139/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	2090							
136	134	535	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	2091							
136	134	2141/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	2092							
136	134	1071/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	2093							
136	134	2143/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	2094							
136	134	536	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	2095							
136	134	2145/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	2096							
136	134	1073/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	2097							
136	134	2147/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	2098							
137	135	537	0.0	0	0	Dynamic	4/4	1	1	0						fp						
137	135	537	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	2099					275		
137	135	1075/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	2100							
137	135	538	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	2101		articStaccatoAbove					
137	135	1077/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	2102		articStaccatoAbove					
137	135	539	0.0	1/2	1/2	Dynamic	4/4	1	1	0						fp						
137	135	539	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	2103					276		
137	135	1079/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	2104							
137	135	540	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	2105		articStaccatoAbove					
137	135	1081/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	2106		articStaccatoAbove					
137	135	537	0.0	0	0	Dynamic	4/4	2	1	0						fp						
137	135	537	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	2107							
137	135	2149/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	2108							
