mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	tempo	qpm	slur
105	105	1679/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	1801							
106	106	420	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1802							155
106	106	421	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	1803							
106	106	1687/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1804							
106	106	422	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1805							156
106	106	423	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1806							
106	106	1695/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1807							
106	106	420	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	1808							
106	106	1681/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	1809							
106	106	841/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	1810							
106	106	1683/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	1811							
106	106	421	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	1812							
106	106	1685/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	1813							
106	106	843/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	1814							
106	106	1687/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	1815							
106	106	422	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	1816							
106	106	1689/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	1817							
106	106	845/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	1818							
106	106	1691/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	1819							
106	106	423	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	1820							
106	106	1693/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	1821							
106	106	847/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	1822							
106	106	1695/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	1823							
107	107	424	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	1824							
107	107	1697/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1825							
107	107	849/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1826							
107	107	1699/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1827							
107	107	425	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1828							
107	107	1701/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1829							
107	107	851/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1830							
107	107	1703/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1831							
107	107	426	0.0	1/2	1/2	Chord	4/4	1	1	0	grace16		1/16	1	1832							
107	107	426	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1833							
107	107	853/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1834							
107	107	1707/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1835							
107	107	427	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16		1/16	1	1836							
107	107	427	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1837							
107	107	855/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1838							
107	107	1711/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1839							
107	107	424	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	1840							
107	107	1697/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	1841							
107	107	849/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	1842							
107	107	1699/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	1843							
107	107	425	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	1844							
107	107	1701/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	1845							
107	107	851/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	1846							
107	107	1703/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	1847							
107	107	426	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	1848							
107	107	1705/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	1849							
107	107	853/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	1850							
107	107	1707/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	1851							
107	107	427	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	1852							
107	107	1709/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	1853							
107	107	855/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	1854							
107	107	1711/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	1855							
108	108	428	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	1856							157
108	108	1713/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1857							157
108	108	857/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1858							157
108	108	1715/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1859							
108	108	429	0.0	1/4	1/4	Chord	4/4	1	1	0	grace16		1/16	1	1860							
108	108	429	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	1861							158
108	108	859/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1862							158
108	108	1719/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1863							
108	108	430	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1864							159
108	108	1721/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1865							159
108	108	861/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1866							159
108	108	1723/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1867							
108	108	431	0.0	3/4	3/4	Chord	4/4	1	1	0	grace16		1/16	1	1868							
108	108	431	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1869							160
108	108	863/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1870							160
108	108	1727/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1871							
108	108	428	0.25	0	0	Chord	4/4	2	1	1/16			1/16	1	1872							
108	108	1713/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16			1/16	1	1873							
108	108	857/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16			1/16	1	1874							
108	108	1715/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16			1/16	1	1875							
108	108	429	0.25	1/4	1/4	Chord	4/4	2	1	1/16			1/16	1	1876							
108	108	1717/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16			1/16	1	1877							
108	108	859/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16			1/16	1	1878							
108	108	1719/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16			1/16	1	1879							
108	108	430	0.25	1/2	1/2	Chord	4/4	2	1	1/16			1/16	1	1880							
108	108	1721/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16			1/16	1	1881							
108	108	861/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16			1/16	1	1882							
108	108	1723/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16			1/16	1	1883							
108	108	431	0.25	3/4	3/4	Chord	4/4	2	1	1/16			1/16	1	1884							
108	108	1725/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16			1/16	1	1885							
108	108	863/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16			1/16	1	1886							
108	108	1727/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16			1/16	1	1887							
109	109	432	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	1888							
109	109	1729/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	1889							
109	109	865/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16			1/16	1	1890							
109	109	1731/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16			1/16	1	1891							
109	109	433	0.25	1/4	1/4	Chord	4/4	1	1	1/16			1/16	1	1892							
109	109	1733/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16			1/16	1	1893							
109	109	867/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16			1/16	1	1894							
109	109	1735/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16			1/16	1	1895							
109	109	434	0.25	1/2	1/2	Chord	4/4	1	1	1/16			1/16	1	1896							
109	109	1737/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16			1/16	1	1897							
109	109	869/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16			1/16	1	1898							
109	109	1739/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16			1/16	1	1899							
109	109	435	0.25	3/4	3/4	Chord	4/4	1	1	1/16			1/16	1	1900							
109	109	1741/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16			1/16	1	1901							
109	109	871/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16			1/16	1	1902							
109	109	1743/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16			1/16	1	1903							
109	109	432	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1904							
109	109	867/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8			1/8	1	1905							
109	109	434	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1906							
109	109	871/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1907							
110	110	436	1.0	0	0	Chord	4/4	1	1	1/4			1/4	1	1908							
110	110	437	1.0	1/4	1/4	Chord	4/4	1	1	1/4			1/4	1	1909							
110	110	438	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1910							
110	110	436	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1911							
110	110	437	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1912		articStaccatoAbove					
110	110	438	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1913		articStaccatoAbove					
111	111	440	0.0	0	0	Dynamic	4/4	1	1	0						p						
111	111	440	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	1914							161
111	111	881/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	1915							
111	111	441	0.5	1/4	1/4	Chord	4/4	1	1	1/8			1/8	1	1916							162
111	111	883/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	1917							
111	111	442	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	1918							163
111	111	885/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	1919							
111	111	443	0.5	3/4	3/4	Chord	4/4	1	1	1/8			1/8	1	1920							164
111	111	887/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	1921							
111	111	440	2.0	0	0	Chord	4/4	2	1	1/2			1/2	1	1922							
111	111	442	2.0	1/2	1/2	Chord	4/4	2	1	1/2			1/2	1	1923							
112	112	444	2.0	0	0	Chord	4/4	1	1	1/2			1/2	1	1924							165
112	112	446	1.0	1/2	1/2	Chord	4/4	1	1	1/4			1/4	1	1925							
112	112	444	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	1926							
112	112	445	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	1927							
112	112	446	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	1928							
