mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_line	crescendo_hairpin
129	129	515/2	515/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1832									246		
129	129	1031/4	1031/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1833											
130	130	258	258	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1834		articStaccatoAbove									
130	130	1033/4	1033/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1835		articStaccatoAbove									
130	130	2069/8	2069/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1836									247		
130	130	1035/4	1035/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1837									247		
130	130	2071/8	2071/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1838											
130	130	259	259	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	1839		ornamentTrill							248		
130	130	2073/8	2073/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	1840									248		
130	130	1037/4	1037/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	1841									248		
130	130	2075/8	2075/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1842											
130	130	519/2	519/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1843		ornamentTrill							249		
130	130	2077/8	2077/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1844									249		
130	130	1039/4	1039/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1845									249		
130	130	2079/8	2079/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1846											
130	130	258	258	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1847									250		
130	130	1033/4	1033/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1848									250		
130	130	517/2	517/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1849									250		
130	130	1035/4	1035/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1850									250		
130	130	259	259	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1851									250		
130	130	1037/4	1037/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1852									250		
130	130	519/2	519/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1853									250		
130	130	1039/4	1039/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1854											
131	131	260	260	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1855		articStaccatoAbove									
131	131	1041/4	1041/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1856		articStaccatoAbove									
131	131	521/2	521/2	0.0	1/8	1/8	Dynamic	2/4	1	1	0					p										
131	131	2085/8	2085/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1857									251		
131	131	1043/4	1043/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1858									251		
131	131	2087/8	2087/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1859									251		
131	131	261	261	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1860											
131	131	1045/4	1045/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1861		articStaccatoAbove									
131	131	2093/8	2093/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1862									252		
131	131	1047/4	1047/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1863									252		
131	131	2095/8	2095/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1864									252		
131	131	260	260	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1865											
131	131	521/2	521/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	1866											
131	131	523/2	523/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1867											
131	131	260	260	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	1868											
131	131	521/2	521/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	1869									253		
131	131	261	261	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	1870									253		
131	131	523/2	523/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	1871									253		
132	132	262	262	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1872											
132	132	1049/4	1049/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1873		articStaccatoAbove									
132	132	525/2	525/2	0.0	1/8	1/8	Spanner	2/4	1	1	0														5	
132	132	2101/8	2101/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1874										5	
132	132	1051/4	1051/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1875										5	
132	132	2103/8	2103/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1876										5	
132	132	263	263	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	1877										5	
132	132	2105/8	2105/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	1878										5	
132	132	1053/4	1053/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	1879										5	
132	132	2107/8	2107/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1880										5	
132	132	527/2	527/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1881										5	
132	132	2109/8	2109/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1882										5	
132	132	1055/4	1055/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1883										5	
132	132	2111/8	2111/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1884										5	
132	132	262	262	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1885											
132	132	525/2	525/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1886											
132	132	1051/4	1051/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1887											
132	132	263	263	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1888											
132	132	1053/4	1053/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1889											
132	132	527/2	527/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1890											
132	132	1055/4	1055/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1891											
132	132	262	262	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	1892											
133	133	264	264	0.0	0	0	Dynamic	2/4	1	1	0					f										
133	133	264	264	0.0	0	0	Spanner	2/4	1	1	0															
133	133	264	264	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1893									254		
133	133	1057/4	1057/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1894											
133	133	529/2	529/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1895									255		
133	133	1059/4	1059/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1896											
133	133	265	265	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1897									256		
133	133	1061/4	1061/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1898											
133	133	531/2	531/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1899									257		
133	133	1063/4	1063/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1900											
133	133	264	264	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1901											
134	134	266	266	0.0	0	0	Dynamic	2/4	1	1	0					p										
134	134	266	266	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1902									258		
134	134	1065/4	1065/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1903											
134	134	533/2	533/2	0.0	1/8	1/8	Chord	2/4	1	1	0	grace32	1/32	1	1904											
134	134	533/2	533/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1905									259		
134	134	1067/4	1067/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1906									259		
134	134	2135/8	2135/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1907											
134	134	267	267	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1908									260		
134	134	535/2	535/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1909		ornamentTrill									
134	134	533/2	533/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1910											
134	134	267	267	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1911									261		
134	134	535/2	535/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1912											
134	134	533/2	533/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	1913											
134	134	267	267	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	1914											
135	135	268	268	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1915											
135	135	2149/8	2149/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1916									262		
135	135	1075/4	1075/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1917									262		
135	135	2151/8	2151/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1918									262		
135	135	269	269	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	1919		ornamentTrill							262		
135	135	2153/8	2153/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	1920									262		
135	135	1077/4	1077/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	1921									262		
135	135	2155/8	2155/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1922											
135	135	539/2	539/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1923		ornamentTrill							263		
135	135	2157/8	2157/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1924									263		
135	135	1079/4	1079/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1925									263		
135	135	2159/8	2159/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1926									263		
135	135	268	268	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1927									264		
135	135	1073/4	1073/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1928									264		
135	135	537/2	537/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1929									264		
135	135	1075/4	1075/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1930									264		
135	135	269	269	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1931									264		
135	135	1077/4	1077/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1932									264		
135	135	539/2	539/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1933									264		
135	135	1079/4	1079/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1934											
136	136	270	270	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1935											
136	136	1081/4	1081/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1936		articStaccatoAbove									
136	136	2165/8	2165/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1937									265		
136	136	1083/4	1083/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1938									265		
136	136	2167/8	2167/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1939									265		
136	136	271	271	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	1940		ornamentTrill							265		
136	136	2169/8	2169/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	1941									265		
136	136	1085/4	1085/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	1942									265		
136	136	2171/8	2171/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1943											
136	136	543/2	543/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1944		ornamentTrill							266		
136	136	2173/8	2173/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1945									266		
136	136	1087/4	1087/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1946									266		
136	136	2175/8	2175/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1947									266		
136	136	270	270	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1948									267		
136	136	1081/4	1081/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1949									267		
136	136	541/2	541/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1950									267		
136	136	1083/4	1083/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1951									267		
136	136	271	271	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1952									267		
136	136	1085/4	1085/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1953									267		
136	136	543/2	543/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1954									267		
136	136	1087/4	1087/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1955											
137	137	272	272	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1956											
137	137	1089/4	1089/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1957		articStaccatoAbove									
137	137	2181/8	2181/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1958									268		
137	137	1091/4	1091/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1959									268		
137	137	2183/8	2183/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1960									268		
137	137	273	273	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1961											
137	137	1093/4	1093/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1962		articStaccatoAbove									
137	137	2189/8	2189/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1963									269		
137	137	1095/4	1095/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1964									269		
137	137	2191/8	2191/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1965									269		
137	137	272	272	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1966											
137	137	545/2	545/2	1.0	1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	1967											
137	137	547/2	547/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1968											
137	137	272	272	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	1969											
137	137	545/2	545/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	1970									270		
137	137	273	273	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	1971									270		
137	137	547/2	547/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	1972									270		
138	138	274	274	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1973											
138	138	1097/4	1097/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1974		articStaccatoAbove									
138	138	2197/8	2197/8	0.0	5/32	5/32	Spanner	2/4	1	1	0														6	
138	138	2197/8	2197/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1975									271	6	
138	138	1099/4	1099/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1976									271	6	
138	138	2199/8	2199/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1977									271	6	
138	138	275	275	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	1978									271	6	
138	138	2201/8	2201/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	1979									271	6	
138	138	1101/4	1101/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	1980									271	6	
138	138	2203/8	2203/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1981									271	6	
138	138	551/2	551/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1982									271	6	
138	138	2205/8	2205/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1983									271	6	
138	138	1103/4	1103/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1984									271	6	
138	138	2207/8	2207/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1985										6	
138	138	274	274	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1986											
138	138	549/2	549/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1987											
138	138	1099/4	1099/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1988											
138	138	275	275	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1989											
138	138	1101/4	1101/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1990											
138	138	551/2	551/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1991											
138	138	1103/4	1103/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1992											
138	138	274	274	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	1993											
139	139	276	276	0.0	0	0	Dynamic	2/4	1	1	0					f										
139	139	276	276	0.0	0	0	Spanner	2/4	1	1	0															
139	139	276	276	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	1994									272		
139	139	2209/8	2209/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	1995									272		
139	139	1105/4	1105/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	1996									272		
139	139	2211/8	2211/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1997									272		
139	139	553/2	553/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	1998									272		
139	139	2213/8	2213/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1999									272		
139	139	1107/4	1107/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	2000									272		
139	139	2215/8	2215/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	2001											
139	139	277	277	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	2002									273		
139	139	2217/8	2217/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	2003									273		
139	139	1109/4	1109/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	2004									273		
139	139	2219/8	2219/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	2005									273		
139	139	555/2	555/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	2006									273		
139	139	2221/8	2221/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	2007									273		
139	139	1111/4	1111/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	2008									273		
139	139	2223/8	2223/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	2009											
139	139	276	276	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2010											
140	140	278	278	0.0	0	0	Dynamic	2/4	1	1	0					p										
140	140	278	278	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	2011									274		
140	140	1113/4	1113/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	2012											
140	140	557/2	557/2	0.0	1/8	1/8	Chord	2/4	1	1	0	grace32	1/32	1	2013											
140	140	557/2	557/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2014									275		
140	140	1115/4	1115/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	2015									275		
140	140	2231/8	2231/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	2016											
140	140	279	279	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2017									276		
140	140	559/2	559/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2018		ornamentTrill									
140	140	279	279	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2019									277		
140	140	559/2	559/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2020											
140	140	557/2	557/2	0.0	1/8	1/8	Dynamic	2/4	2	2	0					p										
140	140	557/2	557/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	2021											
140	140	279	279	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	2022											
141	141	280	280	0.375	0	0	Chord	2/4	1	1	3/32		1/16	3/2	2023									278		
141	141	2243/8	2243/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	2024											
141	141	561/2	561/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32		1/16	3/2	2025									279		
141	141	2247/8	2247/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	2026											
141	141	281	281	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2027											
141	141	563/2	563/2	0.0	3/8	3/8	Dynamic	2/4	1	1	0					p										
141	141	563/2	563/2	0.0	3/8	3/8	Chord	2/4	1	1	0	grace32	1/32	1	2028											
141	141	563/2	563/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2029									280		
141	141	1127/4	1127/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	2030									280		
141	141	2255/8	2255/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	2031											
141	141	280	280	0.375	0	0	Chord	2/4	2	1	3/32		1/16	3/2	2032									281		
141	141	2243/8	2243/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32		1/32	1	2033											
141	141	561/2	561/2	0.375	1/8	1/8	Chord	2/4	2	1	3/32		1/16	3/2	2034									282		
141	141	2247/8	2247/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	2035											
141	141	281	281	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2036											
142	142	282	282	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2037											
142	142	565/2	565/2	0.0	1/8	1/8	Chord	2/4	1	1	0	grace32	1/32	1	2038											
142	142	565/2	565/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2039									283		
142	142	1131/4	1131/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	2040									283		
142	142	2263/8	2263/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	2041											
142	142	283	283	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2042											
142	142	567/2	567/2	0.0	3/8	3/8	Chord	2/4	1	1	0	grace32	1/32	1	2043											
142	142	567/2	567/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2044									284		
142	142	1135/4	1135/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	2045									284		
142	142	2271/8	2271/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	2046											
142	142	282	282	0.0	0	0	Dynamic	2/4	2	1	0					p										
142	142	282	282	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2047											
142	142	283	283	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2048											
143	143	284	284	0.0	0	0	Dynamic	2/4	1	1	0					f										
143	143	284	284	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	2049									285		
143	143	2273/8	2273/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	2050									285		
143	143	1137/4	1137/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	2051									285		
143	143	2275/8	2275/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	2052									285		
143	143	569/2	569/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	2053									285		
143	143	2277/8	2277/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	2054									285		
143	143	1139/4	1139/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	2055									285		
143	143	2279/8	2279/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	2056									285		
143	143	285	285	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2057											
143	143	571/2	571/2	0.0	3/8	3/8	Dynamic	2/4	1	1	0					p										
143	143	571/2	571/2	0.0	3/8	3/8	Chord	2/4	1	1	0	grace32	1/32	1	2058											
143	143	571/2	571/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2059									286		
143	143	1143/4	1143/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	2060									286		
143	143	2287/8	2287/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	2061											
143	143	284	284	0.125	0	0	Chord	2/4	2	1	1/32		1/32	1	2062									287		
143	143	2273/8	2273/8	0.125	1/32	1/32	Chord	2/4	2	1	1/32		1/32	1	2063									287		
143	143	1137/4	1137/4	0.125	1/16	1/16	Chord	2/4	2	1	1/32		1/32	1	2064									287		
143	143	2275/8	2275/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32		1/32	1	2065									287		
143	143	569/2	569/2	0.125	1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	2066									287		
143	143	2277/8	2277/8	0.125	5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	2067									287		
143	143	1139/4	1139/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	2068									287		
143	143	2279/8	2279/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	2069									287		
143	143	285	285	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2070											
144	144	286	286	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	2071		articStaccatoAbove									
144	144	1145/4	1145/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	2072		articStaccatoAbove									
144	144	573/2	573/2	0.0	1/8	1/8	Chord	2/4	1	1	0	grace32	1/32	1	2073											
144	144	573/2	573/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2074									288		
144	144	1147/4	1147/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	2075									288		
144	144	2295/8	2295/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	2076											
144	144	287	287	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2077		articStaccatoAbove									
144	144	1149/4	1149/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2078		articStaccatoAbove									
144	144	575/2	575/2	0.0	3/8	3/8	Chord	2/4	1	1	0	grace32	1/32	1	2079											
144	144	575/2	575/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2080									289		
144	144	1151/4	1151/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	2081									289		
144	144	2303/8	2303/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	2082											
144	144	286	286	0.0	0	0	Dynamic	2/4	2	1	0					p										
144	144	286	286	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2083											
144	144	287	287	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2084											
145	145	288	288	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2085											
145	145	1155/4	1155/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	2086									290		
145	145	289	289	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	2087									290		
145	145	1157/4	1157/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	2088									290		
