mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Trill:trill
147	147	2339/4	2339/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1931										
147	147	585	585	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1932										
147	147	2341/4	2341/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1933										
147	147	1171/2	1171/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1934										
147	147	2343/4	2343/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1935										
147	147	586	586	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1936										
147	147	2345/4	2345/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1937										
147	147	1173/2	1173/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1938										
147	147	2347/4	2347/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1939										
147	147	587	587	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1940										
147	147	2349/4	2349/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1941										
147	147	1175/2	1175/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1942										
147	147	2351/4	2351/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1943										
148	148	588	588	0.0	0	0	Spanner	4/4	1	1	0														
148	148	588	588	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1944										
148	148	1179/2	1179/2	0.0	3/8	3/8	Dynamic	4/4	1	1	0					p									
148	148	1179/2	1179/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1945									168	
148	148	590	590	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1946									168	
148	148	1181/2	1181/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1947										
148	148	1183/2	1183/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1948									169	
148	148	588	588	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1949										
148	148	589	589	0.0	1/4	1/4	Dynamic	4/4	2	1	0					p									
148	148	589	589	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1950		articStaccatissimoAbove								
148	148	590	590	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1951		articStaccatissimoAbove								
148	148	591	591	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1952		articStaccatissimoAbove								
149	149	592	592	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1953									169	
149	149	1185/2	1185/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1954										
149	149	1187/2	1187/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1955									170	
149	149	594	594	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1956									170	
149	149	1189/2	1189/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1957										
149	149	1191/2	1191/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1958									171	
149	149	592	592	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1959		articStaccatissimoAbove								
149	149	593	593	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1960		articStaccatissimoBelow								
149	149	594	594	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1961		articStaccatissimoBelow								
149	149	595	595	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1962		articStaccatissimoBelow								
150	150	596	596	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1963									171	
150	150	1193/2	1193/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1964										
150	150	597	597	0.0	1/4	1/4	Dynamic	4/4	1	1	0					f									
150	150	597	597	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1965										
150	150	2389/4	2389/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1966										
150	150	1195/2	1195/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1967										
150	150	2391/4	2391/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1968										
150	150	598	598	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1969										
150	150	2393/4	2393/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1970										
150	150	1197/2	1197/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1971										
150	150	2395/4	2395/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1972										
150	150	599	599	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1973										
150	150	2397/4	2397/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1974										
150	150	1199/2	1199/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1975										
150	150	2399/4	2399/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1976										
150	150	596	596	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1977										
150	150	597	597	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1978										
150	150	598	598	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1979										
150	150	599	599	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1980										
151	151	600	600	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1981										
151	151	2401/4	2401/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1982										
151	151	1201/2	1201/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1983										
151	151	2403/4	2403/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1984										
151	151	601	601	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1985										
151	151	2405/4	2405/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1986										
151	151	1203/2	1203/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1987										
151	151	2407/4	2407/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1988										
151	151	602	602	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1989										
151	151	2409/4	2409/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1990										
151	151	1205/2	1205/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1991										
151	151	2411/4	2411/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1992										
151	151	603	603	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1993										
151	151	2413/4	2413/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1994										
151	151	1207/2	1207/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1995										
151	151	2415/4	2415/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1996										
151	151	600	600	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1997										
151	151	601	601	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1998										
151	151	602	602	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1999										
151	151	603	603	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	2000										
152	152	604	604	0.0	0	0	Chord	4/4	1	1	0	grace32	1/32	1	2001										
152	152	604	604	0.0	0	0	Chord	4/4	1	1	0	grace32	1/32	1	2002										
152	152	604	604	0.0	0	0	Chord	4/4	1	1	0	grace32	1/32	1	2003										
152	152	604	604	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	2004										
152	152	606	606	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	2005										
152	152	604	604	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	2006										
152	152	606	606	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	2007										
153	153	608	608	1.5	0	0	Chord	4/4	1	1	3/8		1/4	3/2	2008										
153	153	1219/2	1219/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	2009										
153	153	2439/4	2439/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	2010										
153	153	610	610	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	2011										
153	153	611	611	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	2012										
153	153	2445/4	2445/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	2013										
153	153	1223/2	1223/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	2014										
153	153	2447/4	2447/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	2015										
153	153	608	608	1.5	0	0	Chord	4/4	2	1	3/8		1/4	3/2	2016										
153	153	1219/2	1219/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	2017										
153	153	2439/4	2439/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	2018										
153	153	610	610	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	2019										
153	153	611	611	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	2020										
154	154	612	612	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	2021										
154	154	2449/4	2449/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	2022										
154	154	1225/2	1225/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	2023										
154	154	2451/4	2451/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	2024										
154	154	613	613	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	2025										
154	154	2453/4	2453/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	2026										
154	154	1227/2	1227/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	2027										
154	154	2455/4	2455/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	2028										
154	154	614	614	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	2029										
154	154	2457/4	2457/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	2030										
154	154	1229/2	1229/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	2031										
154	154	2459/4	2459/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	2032										
154	154	615	615	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	2033										
154	154	2461/4	2461/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	2034										
154	154	1231/2	1231/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	2035										
154	154	2463/4	2463/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	2036										
154	154	612	612	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	2037										
154	154	613	613	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	2038										
154	154	614	614	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	2039										
154	154	615	615	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	2040										
155	155	616	616	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	2041										
155	155	617	617	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	2042										
155	155	618	618	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	2043										
155	155	616	616	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	2044										
155	155	617	617	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	2045										
155	155	618	618	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	2046										
