mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_line
199	199	594	594	0.0	0	0	Dynamic	3/4	2	1	0					f								
199	199	594	594	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1637									
199	199	595	595	0.0	1/4	1/4	Dynamic	3/4	2	1	0					p								
199	199	595	595	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1638									
199	199	596	596	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1639									
200	200	597	597	0.0	0	0	Dynamic	3/4	1	1	0					f								
200	200	597	597	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1640									
200	200	1195/2	1195/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1641									
200	200	1197/2	1197/2	0.0	3/8	3/8	Dynamic	3/4	1	1	0					p								
200	200	1197/2	1197/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1642									
200	200	599	599	0.0	1/2	1/2	Dynamic	3/4	1	1	0					f								
200	200	599	599	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1643									
200	200	1199/2	1199/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1644									
200	200	597	597	0.0	0	0	Dynamic	3/4	2	1	0					f								
200	200	597	597	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1645									
200	200	598	598	0.0	1/4	1/4	Dynamic	3/4	2	1	0					p								
200	200	598	598	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1646									
200	200	599	599	0.0	1/2	1/2	Dynamic	3/4	2	1	0					f								
200	200	599	599	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1647									
201	201	1201/2	1201/2	0.0	1/8	1/8	Dynamic	3/4	1	1	0					p								
201	201	1201/2	1201/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1648									
201	201	601	601	0.0	1/4	1/4	Dynamic	3/4	1	1	0					f								
201	201	601	601	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1649									
201	201	1203/2	1203/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1650									
201	201	1205/2	1205/2	0.0	5/8	5/8	Dynamic	3/4	1	1	0					p								
201	201	1205/2	1205/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1651									
201	201	600	600	0.0	0	0	Dynamic	3/4	2	1	0					p								
201	201	600	600	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1652									
201	201	601	601	0.0	1/4	1/4	Dynamic	3/4	2	1	0					f								
201	201	601	601	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1653									
201	201	602	602	0.0	1/2	1/2	Dynamic	3/4	2	1	0					p								
201	201	602	602	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1654									
202	202	1207/2	1207/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1655									
202	202	1209/2	1209/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1656									
202	202	1211/2	1211/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1657									
202	202	603	603	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1658								175	
202	202	604	604	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1659								175	
202	202	605	605	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1660									
203	203	606	606	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1661									
203	203	1213/2	1213/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1662								176	
203	203	607	607	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1663								176	
203	203	1215/2	1215/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1664								176	
203	203	608	608	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1665								176	
203	203	1217/2	1217/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1666								176	
203	203	606	606	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1667									
203	203	1217/2	1217/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1668								177	
204	204	609	609	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1669									
204	204	1219/2	1219/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1670								178	
204	204	610	610	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1671								178	
204	204	1221/2	1221/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1672								178	
204	204	611	611	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1673								178	
204	204	1223/2	1223/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1674								178	
204	204	609	609	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1675									
204	204	1223/2	1223/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1676								179	
205	205	612	612	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1677								178	
205	205	1225/2	1225/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1678								178	
205	205	613	613	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1679								178	
205	205	1227/2	1227/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1680								178	
205	205	614	614	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1681								178	
205	205	1229/2	1229/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1682									
205	205	612	612	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1683								179	
205	205	1225/2	1225/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	1684								179	
205	205	613	613	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1685								179	
205	205	1227/2	1227/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	1686								179	
205	205	614	614	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1687								179	
205	205	1229/2	1229/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1688								179	
206	206	615	615	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1689								180	
206	206	1231/2	1231/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1690								180	
206	206	616	616	0.0	1/4	1/4	Spanner	3/4	1	1	0												180	5
206	206	616	616	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1691								180	5
206	206	1233/2	1233/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1692								180	5
206	206	617	617	0.0	1/2	1/2	Spanner	3/4	1	1	0												180	
206	206	617	617	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1693								180	
206	206	1235/2	1235/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1694									
206	206	615	615	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1695									
207	207	618	618	0.0	0	0	Dynamic	3/4	1	1	0					p								
207	207	618	618	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1696									
207	207	619	619	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1697									
207	207	620	620	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1698									
207	207	618	618	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1699									
207	207	619	619	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1700									
207	207	620	620	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1701									
208	208	621	621	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	1702								181	
208	208	623	623	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1703									
208	208	621	621	3.0	0	0	Chord	3/4	1	2	3/4		1/2	3/2	1704									
208	208	621	621	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	1705								182	
208	208	623	623	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1706									
209	209	624	624	0.0	0	0	Chord	3/4	1	1	0	grace16	1/16	1	1707									
209	209	624	624	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1708									
209	209	625	625	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1709									
209	209	626	626	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1710									
209	209	624	624	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1711									
209	209	625	625	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1712									
209	209	626	626	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1713									
210	210	627	627	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	1714								183	
210	210	629	629	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1715									
210	210	627	627	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	1716								184	
210	210	629	629	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1717									
211	211	630	630	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1718								185	
211	211	1261/2	1261/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1719									
211	211	631	631	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1720								186	
211	211	632	632	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1721									
211	211	630	630	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1722									
211	211	631	631	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1723									
211	211	632	632	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1724									
212	212	633	633	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1725									
212	212	1267/2	1267/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1726		articStaccatoAbove							
212	212	634	634	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	1727		articStaccatoAbove							
212	212	1269/2	1269/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1728		articStaccatoAbove							
212	212	635	635	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	1729		articStaccatoAbove							
212	212	1271/2	1271/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1730		articStaccatoAbove							
212	212	633	633	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1731									
213	213	636	636	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1732		articStaccatoAbove							
213	213	637	637	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1733		articStaccatoAbove							
213	213	638	638	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1734		articStaccatoAbove							
213	213	636	636	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1735									
213	213	637	637	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1736									
213	213	638	638	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1737									
214	214	639	639	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	1738								187	
214	214	1281/2	1281/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1739								187	
214	214	2563/4	2563/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1740								187	
214	214	641	641	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1741									
214	214	639	639	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	1742								188	
214	214	641	641	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1743									
214	214	639	639	3.0	0	0	Chord	3/4	2	2	3/4		1/2	3/2	1744									
215	215	642	642	0.0	0	0	Chord	3/4	1	1	0	grace16	1/16	1	1745									
215	215	642	642	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1746									
215	215	643	643	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1747									
215	215	644	644	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1748									
215	215	642	642	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1749									
215	215	643	643	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1750									
215	215	644	644	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1751									
216	216	645	645	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	1752								189	
216	216	647	647	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1753									
216	216	645	645	2.0	0	0	Chord	3/4	2	1	1/2		1/2	1	1754								190	
216	216	647	647	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1755									
217	217	648	648	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1756								191	
217	217	1297/2	1297/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1757									
217	217	649	649	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1758								192	
217	217	650	650	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1759									
217	217	648	648	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1760								193	
217	217	649	649	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1761								193	
217	217	650	650	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1762									
218	218	651	651	0.0	0	0	Dynamic	3/4	1	1	0					f								
218	218	651	651	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	1763		articStaccatoAbove							
218	218	1303/2	1303/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1764		articStaccatoAbove							
218	218	1305/2	1305/2	0.0	3/8	3/8	Dynamic	3/4	1	1	0					p								
218	218	1305/2	1305/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1765									
218	218	1307/2	1307/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1766									
218	218	651	651	0.0	0	0	Dynamic	3/4	2	1	0					f								
218	218	651	651	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1767									
218	218	652	652	0.0	1/4	1/4	Dynamic	3/4	2	1	0					p								
218	218	652	652	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1768									
218	218	653	653	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1769									
219	219	1309/2	1309/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	1770									
219	219	1311/2	1311/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	1771									
219	219	1313/2	1313/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1772									
219	219	654	654	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1773									
219	219	655	655	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1774									
219	219	656	656	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1775									
220	220	2629/4	2629/4	0.0	1/16	1/16	Dynamic	3/4	1	1	0					f								
220	220	2629/4	2629/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1776									
220	220	1315/2	1315/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1777									
220	220	2631/4	2631/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1778									
220	220	2633/4	2633/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1779									
220	220	1317/2	1317/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1780									
220	220	2635/4	2635/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1781									
220	220	2637/4	2637/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1782									
220	220	1319/2	1319/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1783									
220	220	2639/4	2639/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1784									
220	220	657	657	0.0	0	0	Dynamic	3/4	2	1	0					f								
220	220	657	657	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1785									
220	220	658	658	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1786									
220	220	659	659	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1787									
221	221	2641/4	2641/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16		1/16	1	1788									
221	221	1321/2	1321/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16		1/16	1	1789									
221	221	2643/4	2643/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16		1/16	1	1790									
221	221	2645/4	2645/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16		1/16	1	1791									
221	221	1323/2	1323/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16		1/16	1	1792									
221	221	2647/4	2647/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16		1/16	1	1793									
221	221	2649/4	2649/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16		1/16	1	1794									
221	221	1325/2	1325/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16		1/16	1	1795									
221	221	2651/4	2651/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	1796									
221	221	660	660	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	1797									
221	221	661	661	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	1798									
221	221	662	662	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	1799									
222	222	663	663	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1800									
222	222	665	665	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	1801		ornamentTrill							
222	222	2663/4	2663/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	1802									
222	222	5327/8	5327/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	1803									
222	222	663	663	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	1804									
222	222	2653/4	2653/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	1805									
222	222	1327/2	1327/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	1806									
222	222	2655/4	2655/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1807									
222	222	664	664	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	1808									
222	222	2657/4	2657/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	1809									
222	222	1329/2	1329/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	1810									
222	222	2659/4	2659/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1811									
222	222	665	665	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	1812									
222	222	2661/4	2661/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	1813									
222	222	1331/2	1331/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1814									
222	222	2663/4	2663/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1815									
223	223	666	666	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	1816									
223	223	668	668	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	1817		ornamentTrill							
223	223	2675/4	2675/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	1818									
223	223	5351/8	5351/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	1819									
223	223	666	666	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	1820									
223	223	2665/4	2665/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	1821									
223	223	1333/2	1333/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	1822									
223	223	2667/4	2667/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1823									
223	223	667	667	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	1824									
223	223	2669/4	2669/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	1825									
223	223	1335/2	1335/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	1826									
223	223	2671/4	2671/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1827									
223	223	668	668	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	1828									
223	223	2673/4	2673/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	1829									
223	223	1337/2	1337/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1830									
223	223	2675/4	2675/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1831									
224	224	669	669	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	1832									
224	224	671	671	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	1833		ornamentTrill							
224	224	2687/4	2687/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	1834									
224	224	5375/8	5375/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	1835									
224	224	669	669	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	1836									
224	224	2677/4	2677/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	1837									
224	224	1339/2	1339/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	1838									
224	224	2679/4	2679/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1839									
224	224	670	670	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	1840									
224	224	2681/4	2681/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	1841									
224	224	1341/2	1341/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	1842									
224	224	2683/4	2683/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1843									
224	224	671	671	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	1844									
224	224	2685/4	2685/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	1845									
224	224	1343/2	1343/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1846									
224	224	2687/4	2687/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1847									
225	225	672	672	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1848									
225	225	673	673	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1849									
225	225	674	674	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	1850		ornamentTrill							
225	225	2699/4	2699/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	1851									
225	225	5399/8	5399/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	1852									
225	225	672	672	0.25	0	0	Chord	3/4	2	1	1/16		1/16	1	1853									
225	225	2689/4	2689/4	0.25	1/16	1/16	Chord	3/4	2	1	1/16		1/16	1	1854									
225	225	1345/2	1345/2	0.25	1/8	1/8	Chord	3/4	2	1	1/16		1/16	1	1855									
225	225	2691/4	2691/4	0.25	3/16	3/16	Chord	3/4	2	1	1/16		1/16	1	1856									
225	225	673	673	0.25	1/4	1/4	Chord	3/4	2	1	1/16		1/16	1	1857									
225	225	2693/4	2693/4	0.25	5/16	5/16	Chord	3/4	2	1	1/16		1/16	1	1858									
225	225	1347/2	1347/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16		1/16	1	1859									
225	225	2695/4	2695/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16		1/16	1	1860									
225	225	674	674	0.25	1/2	1/2	Chord	3/4	2	1	1/16		1/16	1	1861									
225	225	2697/4	2697/4	0.25	9/16	9/16	Chord	3/4	2	1	1/16		1/16	1	1862									
225	225	1349/2	1349/2	0.25	5/8	5/8	Chord	3/4	2	1	1/16		1/16	1	1863									
225	225	2699/4	2699/4	0.25	11/16	11/16	Chord	3/4	2	1	1/16		1/16	1	1864									
226	226	675	675	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1865									
226	226	676	676	0.0	1/4	1/4	Dynamic	3/4	1	1	0					sf								
226	226	676	676	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	1866									
226	226	1355/2	1355/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1867									
226	226	675	675	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1868									
226	226	676	676	0.0	1/4	1/4	Dynamic	3/4	2	1	0					sf								
226	226	676	676	1.5	1/4	1/4	Chord	3/4	2	1	3/8		1/4	3/2	1869									
226	226	1355/2	1355/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1870									
227	227	678	678	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1871									
227	227	679	679	0.0	1/4	1/4	Dynamic	3/4	1	1	0					sf								
227	227	679	679	1.5	1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	1872									
227	227	1361/2	1361/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	1873									
227	227	678	678	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1874									
227	227	679	679	0.0	1/4	1/4	Dynamic	3/4	2	1	0					sf								
227	227	679	679	1.5	1/4	1/4	Chord	3/4	2	1	3/8		1/4	3/2	1875									
227	227	1361/2	1361/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	1876									
228	228	681	681	0.75	0	0	Chord	3/4	1	1	3/16		1/8	3/2	1877		ornamentTrill							
228	228	2727/4	2727/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	1878									
228	228	5455/8	5455/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	1879									
228	228	682	682	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1880									
228	228	683	683	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	1881									
228	228	681	681	0.75	0	0	Chord	3/4	2	1	3/16		1/8	3/2	1882		ornamentTrill							
228	228	2727/4	2727/4	0.125	3/16	3/16	Chord	3/4	2	1	1/32		1/32	1	1883									
228	228	5455/8	5455/8	0.125	7/32	7/32	Chord	3/4	2	1	1/32		1/32	1	1884									
228	228	682	682	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1885									
228	228	683	683	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	1886									
229	229	684	684	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	1887									
229	229	685	685	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	1888									
229	229	684	684	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	1889									
229	229	685	685	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	1890									
